frame_number,intended_vsync_ns,expected_start_ns,expected_end_ns,actual_present_ns,is_jank,delay_ms
4052960,253144021264206,253144021264206,253144037864206,253144024721036,0,-13.143170
4052967,253144037969337,253144037969337,253144054569337,253144041681445,0,-12.887892
4052974,253144054675370,253144054675370,253144071275370,253144058357592,0,-12.917778
4052981,253144071381144,253144071381144,253144087981144,253144074368335,0,-13.612809
4052988,253144088084485,253144088084485,253144104684485,253144091187183,0,-13.497302
4052995,253144104789684,253144104789684,253144121389684,253144108005704,0,-13.383980
4053002,253144121492153,253144121492153,253144138092153,253144125237557,0,-12.854596
4053009,253144138210629,253144138210629,253144154810629,253144141612435,0,-13.198194
4053016,253144154921675,253144154921675,253144171521675,253144159184009,0,-12.337666
4053023,253144171633138,253144171633138,253144188233138,253144174871386,0,-13.361752
4053030,253144188339469,253144188339469,253144204939469,253144191484831,0,-13.454638
4053037,253144205049753,253144205049753,253144221649753,253144208320402,0,-13.329351
4053044,253144221790701,253144221790701,253144238390701,253144225042447,0,-13.348254
4053051,253144238499826,253144238499826,253144255099826,253144242797493,0,-12.302333
4053058,253144255229587,253144255229587,253144271829587,253144258983773,0,-12.845814
4053065,253144271952502,253144271952502,253144288552502,253144275278329,0,-13.274173
4053072,253144288665660,253144288665660,253144305265660,253144292017179,0,-13.248481
4053079,253144305396577,253144305396577,253144321996577,253144309015755,0,-12.980822
4053086,253144322109788,253144322109788,253144338709788,253144325740568,0,-12.969220
4053093,253144338826568,253144338826568,253144355426568,253144342577563,0,-12.849005
4053100,253144355566538,253144355566538,253144372166538,253144359185269,0,-12.981269
4053107,253144372303633,253144372303633,253144388903633,253144375569385,0,-13.334248
4053114,253144389012573,253144389012573,253144405612573,253144392147835,0,-13.464738
4053121,253144405721924,253144405721924,253144422321924,253144408784758,0,-13.537166
4053128,253144422427965,253144422427965,253144439027965,253144425867765,0,-13.160200
4053135,253144439133869,253144439133869,253144455733869,253144442963020,0,-12.770849
4053142,253144455841133,253144455841133,253144472441133,253144459860726,0,-12.580407
4053149,253144472551030,253144472551030,253144489151030,253144476891244,0,-12.259786
4053156,253144489261253,253144489261253,253144505861253,253144494014332,0,-11.846921
4053163,253144505974568,253144505974568,253144522574568,253144509184497,0,-13.390071
4053170,253144522681619,253144522681619,253144539281619,253144526248747,0,-13.032872
4053177,253144539389593,253144539389593,253144555989593,253144542712004,0,-13.277589
4053184,253144556140319,253144556140319,253144572740319,253144559880297,0,-12.860022
4053191,253144572850081,253144572850081,253144589450081,253144577003222,0,-12.446859
4053198,253144589593611,253144589593611,253144606193611,253144593065032,0,-13.128579
4053205,253144606304359,253144606304359,253144622904359,253144609375497,0,-13.528862
4053212,253144623013524,253144623013524,253144639613524,253144625887175,0,-13.726349
4053285,253144823571025,253144823571025,253144840171025,253144829346891,0,-10.824134
4053298,253144840285649,253144840285649,253144856885649,253144843354053,0,-13.531596
4053311,253144857000477,253144857000477,253144873600477,253144860509734,0,-13.090743
4053324,253144873751587,253144873751587,253144890351587,253144877510628,0,-12.840959
4053337,253144890457375,253144890457375,253144907057375,253144893941496,0,-13.115879
4053350,253144907159498,253144907159498,253144923759498,253144910603930,0,-13.155568
4053363,253144923870238,253144923870238,253144940470238,253144927091195,0,-13.379043
4053376,253144940604702,253144940604702,253144957204702,253144943502084,0,-13.702618
4053389,253144957338943,253144957338943,253144973938943,253144961048754,0,-12.890189
4053402,253144974063462,253144974063462,253144990663462,253144977222299,0,-13.441163
4053415,253144990771235,253144990771235,253145007371235,253144994189299,0,-13.181936
4053428,253145007478584,253145007478584,253145024078584,253145010354745,0,-13.723839
4053441,253145024189750,253145024189750,253145040789750,253145028582812,0,-12.206938
4053454,253145040898942,253145040898942,253145057498942,253145044062549,0,-13.436393
4053467,253145057608072,253145057608072,253145074208072,253145060989999,0,-13.218073
4053480,253145074324974,253145074324974,253145090924974,253145077883391,0,-13.041583
4053493,253145091035316,253145091035316,253145107635316,253145094510954,0,-13.124362
4053506,253145107754995,253145107754995,253145124354995,253145110833871,0,-13.521124
4053519,253145124467124,253145124467124,253145141067124,253145127757942,0,-13.309182
4053532,253145141178602,253145141178602,253145157778602,253145144739184,0,-13.039418
4053545,253145157889535,253145157889535,253145174489535,253145161118579,0,-13.370956
4053558,253145174597717,253145174597717,253145191197717,253145178640715,0,-12.557002
4053571,253145191304772,253145191304772,253145207904772,253145195090747,0,-12.814025
4053584,253145208042905,253145208042905,253145224642905,253145211482512,0,-13.160393
4053597,253145224747372,253145224747372,253145241347372,253145228721078,0,-12.626294
4053610,253145241481910,253145241481910,253145258081910,253145244866910,0,-13.215000
4053623,253145258187513,253145258187513,253145274787513,253145261322355,0,-13.465158
4053642,253145274916715,253145274916715,253145291516715,253145278233976,0,-13.282739
4053649,253145291632914,253145291632914,253145308232914,253145295038908,0,-13.194006
4053656,253145308356850,253145308356850,253145324956850,253145311481576,0,-13.475274
4053663,253145325090858,253145325090858,253145341690858,253145328385547,0,-13.305311
4053670,253145341824805,253145341824805,253145358424805,253145346334115,0,-12.090690
4053677,253145358531343,253145358531343,253145375131343,253145361601367,0,-13.529976
4053684,253145375271627,253145375271627,253145391871627,253145378058277,0,-13.813350
4053691,253145391975696,253145391975696,253145408575696,253145395839608,0,-12.736088
4053698,253145408678415,253145408678415,253145425278415,253145411990325,0,-13.288090
4053705,253145425381755,253145425381755,253145441981755,253145428515593,0,-13.466162
4053712,253145442085875,253145442085875,253145458685875,253145445567269,0,-13.118606
4053719,253145458788425,253145458788425,253145475388425,253145462214038,0,-13.174387
4053726,253145475490328,253145475490328,253145492090328,253145479246183,0,-12.844145
4053733,253145492193000,253145492193000,253145508793000,253145495353687,0,-13.439313
4053740,253145508895579,253145508895579,253145525495579,253145512698495,0,-12.797084
4053747,253145525598156,253145525598156,253145542198156,253145528401864,0,-13.796292
4053754,253145542342415,253145542342415,253145558942415,253145545122851,0,-13.819564
4053761,253145559043448,253145559043448,253145575643448,253145562400033,0,-13.243415
4053768,253145575793872,253145575793872,253145592393872,253145579776010,0,-12.617862
4053775,253145592522582,253145592522582,253145609122582,253145595433033,0,-13.689549
4053782,253145609225194,253145609225194,253145625825194,253145613085905,0,-12.739289
4053789,253145625930199,253145625930199,253145642530199,253145629729298,0,-12.800901
4053796,253145642635584,253145642635584,253145659235584,253145646016122,0,-13.219462
4053803,253145659358245,253145659358245,253145675958245,253145663368010,0,-12.590235
4053810,253145676083875,253145676083875,253145692683875,253145679569589,0,-13.114286
4053817,253145692792957,253145692792957,253145709392957,253145696476327,0,-12.916630
4053824,253145709524033,253145709524033,253145726124033,253145713095468,0,-13.028565
4053831,253145726258431,253145726258431,253145742858431,253145729501513,0,-13.356918
4053838,253145742961709,253145742961709,253145759561709,253145746052295,0,-13.509414
4053845,253145759666538,253145759666538,253145776266538,253145764652760,0,-11.613778
4053852,253145776391116,253145776391116,253145792991116,253145779895598,0,-13.095518
4053859,253145793093410,253145793093410,253145809693410,253145796263314,0,-13.430096
4053866,253145809813196,253145809813196,253145826413196,253145813269662,0,-13.143534
4053873,253145826508039,253145826508039,253145843108039,253145829184701,0,-13.923338
4053880,253145843204149,253145843204149,253145859804149,253145846576546,0,-13.227603
4053887,253145859898531,253145859898531,253145876498531,253145863139006,0,-13.359525
4053894,253145876607517,253145876607517,253145893207517,253145880473031,0,-12.734486
4053901,253145893303411,253145893303411,253145909903411,253145897245696,0,-12.657715
4053908,253145910018912,253145910018912,253145926618912,253145913377328,0,-13.241584
4053993,253146127280299,253146127280299,253146143880299,253146130832121,0,-13.048178
4054006,253146143991873,253146143991873,253146160591873,253146148160938,0,-12.430935
4054019,253146160703202,253146160703202,253146177303202,253146164369393,0,-12.933809
4054032,253146177448501,253146177448501,253146194048501,253146180456307,0,-13.592194
4054045,253146194158933,253146194158933,253146210758933,253146197115244,0,-13.643689
4054058,253146210876769,253146210876769,253146227476769,253146214328826,0,-13.147943
4054071,253146227597520,253146227597520,253146244197520,253146231260385,0,-12.937135
4054084,253146244318269,253146244318269,253146260918269,253146247328906,0,-13.589363
4054097,253146261047031,253146261047031,253146277647031,253146264229582,0,-13.417449
4054110,253146277763615,253146277763615,253146294363615,253146280999561,0,-13.364054
4054123,253146294481561,253146294481561,253146311081561,253146297567920,0,-13.513641
4054136,253146311203930,253146311203930,253146327803930,253146314474985,0,-13.328945
4054149,253146327944785,253146327944785,253146344544785,253146331375822,0,-13.168963
4054162,253146344666488,253146344666488,253146361266488,253146347559783,0,-13.706705
4054175,253146361381148,253146361381148,253146377981148,253146364614185,0,-13.366963
4054188,253146378108290,253146378108290,253146394708290,253146381222380,0,-13.485910
4054201,253146394821305,253146394821305,253146411421305,253146398001270,0,-13.420035
4054214,253146411533967,253146411533967,253146428133967,253146414636037,0,-13.497930
4054227,253146428262646,253146428262646,253146444862646,253146432149423,0,-12.713223
4054240,253146444972923,253146444972923,253146461572923,253146448452035,0,-13.120888
4054253,253146461699551,253146461699551,253146478299551,253146464766366,0,-13.533185
4054266,253146478405135,253146478405135,253146495005135,253146481974455,0,-13.030680
4054279,253146495128249,253146495128249,253146511728249,253146498588428,0,-13.139821
4054292,253146511876193,253146511876193,253146528476193,253146515472991,0,-13.003202
4054305,253146528578884,253146528578884,253146545178884,253146531652190,0,-13.526694
4054318,253146545283134,253146545283134,253146561883134,253146548815235,0,-13.067899
4054337,253146561985559,253146561985559,253146578585559,253146565229216,0,-13.356343
4054344,253146578701460,253146578701460,253146595301460,253146581880908,0,-13.420552
4054351,253146595413650,253146595413650,253146612013650,253146598802174,0,-13.211476
4054358,253146612124215,253146612124215,253146628724215,253146615783659,0,-12.940556
4054365,253146628835609,253146628835609,253146645435609,253146633495940,0,-11.939669
4054372,253146645545602,253146645545602,253146662145602,253146649180592,0,-12.965010
4054379,253146662277075,253146662277075,253146678877075,253146666279224,0,-12.597851
4054386,253146678990358,253146678990358,253146695590358,253146682122568,0,-13.467790
4054393,253146695706035,253146695706035,253146712306035,253146698521128,0,-13.784907
4054400,253146712433826,253146712433826,253146729033826,253146716146209,0,-12.887617
4054407,253146729146685,253146729146685,253146745746685,253146732670664,0,-13.076021
4054414,253146745882860,253146745882860,253146762482860,253146749533212,0,-12.949648
4054421,253146762641692,253146762641692,253146779241692,253146766412362,0,-12.829330
4054428,253146779350893,253146779350893,253146795950893,253146782644907,0,-13.305986
4054435,253146796082124,253146796082124,253146812682124,253146799051766,0,-13.630358
4054442,253146812793357,253146812793357,253146829393357,253146816646493,0,-12.746864
4054449,253146829503663,253146829503663,253146846103663,253146832851246,0,-13.252417
4054456,253146846215002,253146846215002,253146862815002,253146849574309,0,-13.240693
4054463,253146862924302,253146862924302,253146879524302,253146866113006,0,-13.411296
4054470,253146879632722,253146879632722,253146896232722,253146883046314,0,-13.186408
4054477,253146896342913,253146896342913,253146912942913,253146901056935,0,-11.885978
4054484,253146913051862,253146913051862,253146929651862,253146916050750,0,-13.601112
4054491,253146929761094,253146929761094,253146946361094,253146933027719,0,-13.333375
4054498,253146946467975,253146946467975,253146963067975,253146950398650,0,-12.669325
4054505,253146963175139,253146963175139,253146979775139,253146966413461,0,-13.361678
4054512,253146979884489,253146979884489,253146996484489,253146983289031,0,-13.195458
4054519,253146996594446,253146996594446,253147013194446,253147000142954,0,-13.051492
4054526,253147013302327,253147013302327,253147029902327,253147016642914,0,-13.259413
4054533,253147030036985,253147030036985,253147046636985,253147033677947,0,-12.959038
4054540,253147046743925,253147046743925,253147063343925,253147050374277,0,-12.969648
4054547,253147063449782,253147063449782,253147080049782,253147067020721,0,-13.029061
4054554,253147080171458,253147080171458,253147096771458,253147083762664,0,-13.008794
4054561,253147096902021,253147096902021,253147113502021,253147101266407,0,-12.235614
4054568,253147113613119,253147113613119,253147130213119,253147116875252,0,-13.337867
4054575,253147130325880,253147130325880,253147146925880,253147134160165,0,-12.765715
4054582,253147147040949,253147147040949,253147163640949,253147150646900,0,-12.994049
4054589,253147163752477,253147163752477,253147180352477,253147167227182,0,-13.125295
4054596,253147180465148,253147180465148,253147197065148,253147183579518,0,-13.485630
4054603,253147197182300,253147197182300,253147213782300,253147200463510,0,-13.318790
4054610,253147213895236,253147213895236,253147230495236,253147216989227,0,-13.506009
4054677,253147397738971,253147397738971,253147414338971,253147402079844,0,-12.259127
4054690,253147414453180,253147414453180,253147431053180,253147417786834,0,-13.266346
4054703,253147431167146,253147431167146,253147447767146,253147434725392,0,-13.041754
4054716,253147447870518,253147447870518,253147464470518,253147451093923,0,-13.376595
4054729,253147464572315,253147464572315,253147481172315,253147468493256,0,-12.679059
4054742,253147481274056,253147481274056,253147497874056,253147484784230,0,-13.089826
4054755,253147497982383,253147497982383,253147514582383,253147501502206,0,-13.080177
4054768,253147514689220,253147514689220,253147531289220,253147518433115,0,-12.856105
4054781,253147531406933,253147531406933,253147548006933,253147534760101,0,-13.246832
4054794,253147548115087,253147548115087,253147564715087,253147550987802,0,-13.727285
4054807,253147564823095,253147564823095,253147581423095,253147568025359,0,-13.397736
4054820,253147581531952,253147581531952,253147598131952,253147584532318,0,-13.599634
4054833,253147598261717,253147598261717,253147614861717,253147601504932,0,-13.356785
4054846,253147614987533,253147614987533,253147631587533,253147618526581,0,-13.060952
4054859,253147631693995,253147631693995,253147648293995,253147634836517,0,-13.457478
4054872,253147648402078,253147648402078,253147665002078,253147651684498,0,-13.317580
4054885,253147665109320,253147665109320,253147681709320,253147669074229,0,-12.635091
4054898,253147681817515,253147681817515,253147698417515,253147685230804,0,-13.186711
4054911,253147698527948,253147698527948,253147715127948,253147702046356,0,-13.081592
4054924,253147715236948,253147715236948,253147731836948,253147718220509,0,-13.616439
4054937,253147731945028,253147731945028,253147748545028,253147735837941,0,-12.707087
4054950,253147748652458,253147748652458,253147765252458,253147752516001,0,-12.736457
4054963,253147765363222,253147765363222,253147781963222,253147768842539,0,-13.120683
4054976,253147782070850,253147782070850,253147798670850,253147785733937,0,-12.936913
4054989,253147798784554,253147798784554,253147815384554,253147802267791,0,-13.116763
4055002,253147815493339,253147815493339,253147832093339,253147818921600,0,-13.171739
4055015,253147832204476,253147832204476,253147848804476,253147835440643,0,-13.363833
4055034,253147848916258,253147848916258,253147865516258,253147852448496,0,-13.067762
4055041,253147865627107,253147865627107,253147882227107,253147868977548,0,-13.249559
4055048,253147882341447,253147882341447,253147898941447,253147885753916,0,-13.187531
4055055,253147899052821,253147899052821,253147915652821,253147902714813,0,-12.938008
4055062,253147915793921,253147915793921,253147932393921,253147919203094,0,-13.190827
4055069,253147932546182,253147932546182,253147949146182,253147936153493,0,-12.992689
4055076,253147949294502,253147949294502,253147965894502,253147952676279,0,-13.218223
4055083,253147966005345,253147966005345,253147982605345,253147969317637,0,-13.287708
4055090,253147982717633,253147982717633,253147999317633,253147987065276,0,-12.252357
4055097,253147999426381,253147999426381,253148016026381,253148003050831,0,-12.975550
4055104,253148016160414,253148016160414,253148032760414,253148019674123,0,-13.086291
4055111,253148032954476,253148032954476,253148049554476,253148036077646,0,-13.476830
4055118,253148049674700,253148049674700,253148066274700,253148052368417,0,-13.906283
4055125,253148066393694,253148066393694,253148082993694,253148070653738,0,-12.339956
4055132,253148083086338,253148083086338,253148099686338,253148086111215,0,-13.575123
4055139,253148099782702,253148099782702,253148116382702,253148104290700,0,-12.092002
4055146,253148116474375,253148116474375,253148133074375,253148119629933,0,-13.444442
4055153,253148133166454,253148133166454,253148149766454,253148136373017,0,-13.393437
4055160,253148149858823,253148149858823,253148166458823,253148153112965,0,-13.345858
4055167,253148166546767,253148166546767,253148183146767,253148170301279,0,-12.845488
4055174,253148183231788,253148183231788,253148199831788,253148186983327,0,-12.848461
4055181,253148199942901,253148199942901,253148216542901,253148203119191,0,-13.423710
4055188,253148216661222,253148216661222,253148233261222,253148220029023,0,-13.232199
4055195,253148233368070,253148233368070,253148249968070,253148237081919,0,-12.886151
4055202,253148250099704,253148250099704,253148266699704,253148253530324,0,-13.169380
4055209,253148266805130,253148266805130,253148283405130,253148271380300,0,-12.024830
4055216,253148283510219,253148283510219,253148300110219,253148287223968,0,-12.886251
4055223,253148300202536,253148300202536,253148316802536,253148304149301,0,-12.653235
4055230,253148316896783,253148316896783,253148333496783,253148320618052,0,-12.878731
4055237,253148333589152,253148333589152,253148350189152,253148337078217,0,-13.110935
4055244,253148350299257,253148350299257,253148366899257,253148354416554,0,-12.482703
4055251,253148367056183,253148367056183,253148383656183,253148370060069,0,-13.596114
4055258,253148383777957,253148383777957,253148400377957,253148387417042,0,-12.960915
4055265,253148400504354,253148400504354,253148417104354,253148404026214,0,-13.078140
4055272,253148417241492,253148417241492,253148433841492,253148420529062,0,-13.312430
4055279,253148433973884,253148433973884,253148450573884,253148437122894,0,-13.450990
4055286,253148450678450,253148450678450,253148467278450,253148453996795,0,-13.281655
4055293,253148467384852,253148467384852,253148483984852,253148471791148,0,-12.193704
4055300,253148484113257,253148484113257,253148500713257,253148487716970,0,-12.996287
4055385,253148701336027,253148701336027,253148717936027,253148705567393,0,-12.368634
4055398,253148718048047,253148718048047,253148734648047,253148721528128,0,-13.119919
4055411,253148734760512,253148734760512,253148751360512,253148738679249,0,-12.681263
4055424,253148751509281,253148751509281,253148768109281,253148754950083,0,-13.159198
4055437,253148768157220,253148768157220,253148784757220,253148771211802,0,-13.545418
4055450,253148784853648,253148784853648,253148801453648,253148788492848,0,-12.960800
4055463,253148801543845,253148801543845,253148818143845,253148804427623,0,-13.716222
4055476,253148818241801,253148818241801,253148834841801,253148821467703,0,-13.374098
4055489,253148834967848,253148834967848,253148851567848,253148837807911,0,-13.759937
4055502,253148851667083,253148851667083,253148868267083,253148855615163,0,-12.651920
4055515,253148868369645,253148868369645,253148884969645,253148871967051,0,-13.002594
4055528,253148885074622,253148885074622,253148901674622,253148888578257,0,-13.096365
4055541,253148901781089,253148901781089,253148918381089,253148905667084,0,-12.714005
4055554,253148918504846,253148918504846,253148935104846,253148921623098,0,-13.481748
4055567,253148935222166,253148935222166,253148951822166,253148938443125,0,-13.379041
4055580,253148951935336,253148951935336,253148968535336,253148955807586,0,-12.727750
4055593,253148968647025,253148968647025,253148985247025,253148972143484,0,-13.103541
4055606,253148985353941,253148985353941,253149001953941,253148989240082,0,-12.713859
4055619,253149002077273,253149002077273,253149018677273,253149005196747,0,-13.480526
4055632,253149018793337,253149018793337,253149035393337,253149022022634,0,-13.370703
4055645,253149035502592,253149035502592,253149052102592,253149038963227,0,-13.139365
4055658,253149052208857,253149052208857,253149068808857,253149055272878,0,-13.535979
4055671,253149068911728,253149068911728,253149085511728,253149072147268,0,-13.364460
4055684,253149085637535,253149085637535,253149102237535,253149089517345,0,-12.720190
4055697,253149102335316,253149102335316,253149118935316,253149105285248,0,-13.650068
4055710,253149119036994,253149119036994,253149135636994,253149122138682,0,-13.498312
4055723,253149135737454,253149135737454,253149152337454,253149140231578,0,-12.105876
4055736,253149152442651,253149152442651,253149169042651,253149156617930,0,-12.424721
4055743,253149169158927,253149169158927,253149185758927,253149173786632,0,-11.972295
4055750,253149185861580,253149185861580,253149202461580,253149189263682,0,-13.197898
4055757,253149202564181,253149202564181,253149219164181,253149206089161,0,-13.075020
4055764,253149219268070,253149219268070,253149235868070,253149222756805,0,-13.111265
4055771,253149235993827,253149235993827,253149252593827,253149239744313,0,-12.849514
4055778,253149252712672,253149252712672,253149269312672,253149256494802,0,-12.817870
4055785,253149269447695,253149269447695,253149286047695,253149273233206,0,-12.814489
4055792,253149286171339,253149286171339,253149302771339,253149289859100,0,-12.912239
4055799,253149302878430,253149302878430,253149319478430,253149306113128,0,-13.365302
4055806,253149319579503,253149319579503,253149336179503,253149322903128,0,-13.276375
4055813,253149336296493,253149336296493,253149352896493,253149340080658,0,-12.815835
4055820,253149353017913,253149353017913,253149369617913,253149356875579,0,-12.742334
4055827,253149369749956,253149369749956,253149386349956,253149374175100,0,-12.174856
4055834,253149386445241,253149386445241,253149403045241,253149390403860,0,-12.641381
4055841,253149403140905,253149403140905,253149419740905,253149407148692,0,-12.592213
4055848,253149419834443,253149419834443,253149436434443,253149423327241,0,-13.107202
4055855,253149436529900,253149436529900,253149453129900,253149440215749,0,-12.914151
4055862,253149453226733,253149453226733,253149469826733,253149457467255,0,-12.359478
4055869,253149469923921,253149469923921,253149486523921,253149474410044,0,-12.113877
4055876,253149486623723,253149486623723,253149503223723,253149489940317,0,-13.283406
4055883,253149503323244,253149503323244,253149519923244,253149506834482,0,-13.088762
4055890,253149520019962,253149520019962,253149536619962,253149523437999,0,-13.181963
4055897,253149536718354,253149536718354,253149553318354,253149540736420,0,-12.581934
4055904,253149553415766,253149553415766,253149570015766,253149557910614,0,-12.105152
4055911,253149570129536,253149570129536,253149586729536,253149573863535,0,-12.866001
4055918,253149586848885,253149586848885,253149603448885,253149590307871,0,-13.141014
4055925,253149603583351,253149603583351,253149620183351,253149607104299,0,-13.079052
4055932,253149620296383,253149620296383,253149636896383,253149624585663,0,-12.310720
4055939,253149637002245,253149637002245,253149653602245,253149640735362,0,-12.866883
4055946,253149653730905,253149653730905,253149670330905,253149658872854,0,-11.458051
4055953,253149670431931,253149670431931,253149687031931,253149674606619,0,-12.425312
4055960,253149687145619,253149687145619,253149703745619,253149691622894,0,-12.122725
4055967,253149703868411,253149703868411,253149720468411,253149707957531,0,-12.510880
4055974,253149720571669,253149720571669,253149737171669,253149723944387,0,-13.227282
4055981,253149737273633,253149737273633,253149753873633,253149740386160,0,-13.487473
4055988,253149753976293,253149753976293,253149770576293,253149757270234,0,-13.306059
4055995,253149770678889,253149770678889,253149787278889,253149774400686,0,-12.878203
4056074,253149987873286,253149987873286,253150004473286,253149992711070,0,-11.762216
4056087,253150004581087,253150004581087,253150021181087,253150007656261,0,-13.524826
4056100,253150021289213,253150021289213,253150037889213,253150024604097,0,-13.285116
4056113,253150037991969,253150037991969,253150054591969,253150041493866,0,-13.098103
4056126,253150054705328,253150054705328,253150071305328,253150058170013,0,-13.135315
4056139,253150071416128,253150071416128,253150088016128,253150074419729,0,-13.596399
4056152,253150088153706,253150088153706,253150104753706,253150091680064,0,-13.073642
4056165,253150104885847,253150104885847,253150121485847,253150108319306,0,-13.166541
4056178,253150121592937,253150121592937,253150138192937,253150124529999,0,-13.662938
4056191,253150138315429,253150138315429,253150154915429,253150141479585,0,-13.435844
4056204,253150155016689,253150155016689,253150171616689,253150159089570,0,-12.527119
4056217,253150171718750,253150171718750,253150188318750,253150176539236,0,-11.779514
4056230,253150188430862,253150188430862,253150205030862,253150191750907,0,-13.279955
4056243,253150205136626,253150205136626,253150221736626,253150208272757,0,-13.463869
4056256,253150221843209,253150221843209,253150238443209,253150225199881,0,-13.243328
4056269,253150238546864,253150238546864,253150255146864,253150242128714,0,-13.018150
4056282,253150255251988,253150255251988,253150271851988,253150258161062,0,-13.690926
4056295,253150271956507,253150271956507,253150288556507,253150275671845,0,-12.884662
4056308,253150288660049,253150288660049,253150305260049,253150292282279,0,-12.977770
4056321,253150305362269,253150305362269,253150321962269,253150308407074,0,-13.555195
4056334,253150322065288,253150322065288,253150338665288,253150325488821,0,-13.176467
4056347,253150338765944,253150338765944,253150355365944,253150342122366,0,-13.243578
4056360,253150355462380,253150355462380,253150372062380,253150358499522,0,-13.562858
4056373,253150372146415,253150372146415,253150388746415,253150376022676,0,-12.723739
4056386,253150388847189,253150388847189,253150405447189,253150392863332,0,-12.583857
4056399,253150405571172,253150405571172,253150422171172,253150408805187,0,-13.365985
4056412,253150422281153,253150422281153,253150438881153,253150425408987,0,-13.472166
4056431,253150438991212,253150438991212,253150455591212,253150442349213,0,-13.241999
4056438,253150455697907,253150455697907,253150472297907,253150458810517,0,-13.487390
4056445,253150472407791,253150472407791,253150489007791,253150476768484,0,-12.239307
4056452,253150489108895,253150489108895,253150505708895,253150492507010,0,-13.201885
4056459,253150505808112,253150505808112,253150522408112,253150509062307,0,-13.345805
4056466,253150522508904,253150522508904,253150539108904,253150526042085,0,-13.066819
4056473,253150539211097,253150539211097,253150555811097,253150541991059,0,-13.820038
4056480,253150555915161,253150555915161,253150572515161,253150559300874,0,-13.214287
4056487,253150572643117,253150572643117,253150589243117,253150577229666,0,-12.013451
4056494,253150589357025,253150589357025,253150605957025,253150592431774,0,-13.525251
4056501,253150606055996,253150606055996,253150622655996,253150609903616,0,-12.752380
4056508,253150622754475,253150622754475,253150639354475,253150625706269,0,-13.648206
4056515,253150639453346,253150639453346,253150656053346,253150642661957,0,-13.391389
4056522,253150656152999,253150656152999,253150672752999,253150659374766,0,-13.378233
4056529,253150672852788,253150672852788,253150689452788,253150676969005,0,-12.483783
4056536,253150689579862,253150689579862,253150706179862,253150693499970,0,-12.679892
4056543,253150706279641,253150706279641,253150722879641,253150709779064,0,-13.100577
4056550,253150722979799,253150722979799,253150739579799,253150726794689,0,-12.785110
4056557,253150739698393,253150739698393,253150756298393,253150743611503,1,-12.686890
4056564,253150756403508,253150756403508,253150773003508,253150761025443,1,-11.978065
4056570,253150773143778,253150773143778,253150789743778,253150790828298,1,1.084520
4056578,253150789852287,253150789852287,253150806452287,253150807701387,1,1.249100
4056585,253150806960217,253150806960217,253150823560217,253150824344046,1,0.783829
4056592,253150823613194,253150823613194,253150840213194,253150841086680,1,0.873486
4056599,253150840267135,253150840267135,253150856867135,253150857857392,1,0.990257
4056606,253150856927786,253150856927786,253150873527786,253150874582734,1,1.054948
4056613,253150873590778,253150873590778,253150890190778,253150891332897,1,1.142119
4056620,253150890280880,253150890280880,253150906880880,253150907961438,1,1.080558
4056627,253150906946845,253150906946845,253150923546845,253150924861299,1,1.314454
4056634,253150923630094,253150923630094,253150940230094,253150941566824,1,1.336730
4056641,253150940308345,253150940308345,253150956908345,253150958435395,1,1.527050
4056648,253150956978474,253150956978474,253150973578474,253150974807995,1,1.229521
4056655,253150973668338,253150973668338,253150990268338,253150991592582,1,1.324244
4056662,253150990357136,253150990357136,253151006957136,253151008215832,1,1.258696
4056669,253151007021003,253151007021003,253151023621003,253151024900809,1,1.279806
4056676,253151023687912,253151023687912,253151040287912,253151041891491,1,1.603579
4056683,253151040371733,253151040371733,253151056971733,253151058860892,1,1.889159
4056690,253151057040296,253151057040296,253151073640296,253151075132091,1,1.491795
4056697,253151073725373,253151073725373,253151090325373,253151091888114,1,1.562741
4056777,253151274377838,253151274377838,253151290977838,253151277727103,0,-13.250735
4056790,253151291086837,253151291086837,253151307686837,253151294505178,0,-13.181659
4056803,253151307795715,253151307795715,253151324395715,253151311020234,0,-13.375481
4056816,253151324485022,253151324485022,253151341085022,253151328129446,0,-12.955576
4056829,253151341166937,253151341166937,253151357766937,253151345684866,0,-12.082071
4056842,253151357904903,253151357904903,253151374504903,253151361401582,0,-13.103321
4056855,253151374631889,253151374631889,253151391231889,253151378254895,0,-12.976994
4056868,253151391364447,253151391364447,253151407964447,253151395358329,0,-12.606118
4056881,253151408058709,253151408058709,253151424658709,253151411044688,0,-13.614021
4056894,253151424756995,253151424756995,253151441356995,253151427791312,0,-13.565683
4056907,253151441457592,253151441457592,253151458057592,253151445452486,0,-12.605106
4056920,253151458175172,253151458175172,253151474775172,253151461475678,0,-13.299494
4056933,253151474885707,253151474885707,253151491485707,253151478033296,0,-13.452411
4056946,253151491593607,253151491593607,253151508193607,253151495605114,0,-12.588493
4056959,253151508293760,253151508293760,253151524893760,253151511597220,0,-13.296540
4056972,253151524994705,253151524994705,253151541594705,253151528118135,0,-13.476570
4056985,253151541696832,253151541696832,253151558296832,253151545275565,0,-13.021267
4056998,253151558399268,253151558399268,253151574999268,253151562401989,0,-12.597279
4057011,253151575107525,253151575107525,253151591707525,253151578642386,0,-13.065139
4057024,253151591825223,253151591825223,253151608425223,253151595442923,0,-12.982300
4057037,253151608528559,253151608528559,253151625128559,253151611877942,0,-13.250617
4057050,253151625229916,253151625229916,253151641829916,253151628509492,0,-13.320424
