frame_index,frame_token,deadline_missed,frame_time_ms,cluster,sampled_time_ns,avg_freq_khz,min_freq_khz,max_freq_khz,sample_count
732,9445074,0,16.257,little,82400000,1676071.300862,1328000.000000,1803000.000000,32
732,9445074,0,16.257,middle,41200000,2116930.857646,1663000.000000,2130000.000000,10
733,9445111,0,16.245,big,41200000,2252000.000000,2252000.000000,2252000.000000,4
733,9445111,0,16.245,little,82400000,1643209.107621,1401000.000000,1803000.000000,28
733,9445111,0,16.245,middle,41200000,1947248.474563,1836000.000000,2253000.000000,6
734,9445148,0,16.303,big,41200000,2252000.000000,2252000.000000,2252000.000000,6
734,9445148,0,16.303,little,82400000,1327577.984041,1197000.000000,1803000.000000,36
734,9445148,0,16.303,middle,41200000,1530902.384976,1197000.000000,2253000.000000,12
735,9445173,0,16.238,big,41208344,2252000.000000,2252000.000000,2252000.000000,6
735,9445173,0,16.238,little,82416688,1313013.867968,1197000.000000,1803000.000000,32
735,9445173,0,16.238,middle,41208344,1638200.237797,910000.000000,2253000.000000,12
736,9445210,0,16.19,big,41200000,2245619.078058,2048000.000000,2252000.000000,10
736,9445210,0,16.19,little,82400000,1270746.630655,1197000.000000,1803000.000000,24
736,9445210,0,16.19,middle,41200000,1448653.116893,1024000.000000,2253000.000000,12
737,9445248,0,16.34,big,41261582,2237262.849495,2188000.000000,2252000.000000,8
737,9445248,0,16.34,little,82523164,1215743.690644,1197000.000000,1328000.000000,16
737,9445248,0,16.34,middle,41261582,1411511.332333,1197000.000000,2253000.000000,12
738,9445286,0,16.093,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
738,9445286,0,16.093,little,82400000,1306751.012318,1197000.000000,1598000.000000,24
738,9445286,0,16.093,middle,41200000,1386153.616966,1197000.000000,1663000.000000,12
739,9445324,0,16.173,big,41200000,2252000.000000,2252000.000000,2252000.000000,2
739,9445324,0,16.173,little,82400000,1337249.262233,1197000.000000,1598000.000000,32
739,9445324,0,16.173,middle,41200000,1352942.502451,910000.000000,1663000.000000,8
740,9445343,0,16.206,big,41200000,2252000.000000,2252000.000000,2252000.000000,8
740,9445343,0,16.206,little,82400000,1665374.292015,1197000.000000,1803000.000000,40
740,9445343,0,16.206,middle,41200000,985460.225413,799000.000000,1024000.000000,12
741,9445380,0,16.275,big,41200000,2248603.774757,2188000.000000,2252000.000000,10
741,9445380,0,16.275,little,82400000,1401406.458665,1197000.000000,1803000.000000,40
741,9445380,0,16.275,middle,41200000,1793997.838252,1024000.000000,2253000.000000,12
742,9445417,0,16.089,big,41200000,2247004.613592,2188000.000000,2252000.000000,10
742,9445417,0,16.089,little,82400000,1219492.234187,1197000.000000,1328000.000000,20
742,9445417,0,16.089,middle,41200000,1448796.890437,1197000.000000,1663000.000000,8
743,9445454,0,16.144,big,41200000,2212102.323277,1277000.000000,2252000.000000,14
743,9445454,0,16.144,little,82400000,1310789.396468,1197000.000000,1328000.000000,20
743,9445454,0,16.144,middle,41200000,2064614.587937,1328000.000000,2253000.000000,12
744,9445491,0,16.191,big,41200000,2251831.330485,2188000.000000,2252000.000000,8
744,9445491,0,16.191,little,82400000,1218962.816129,1197000.000000,1328000.000000,20
744,9445491,0,16.191,middle,41200000,1001873.258131,696000.000000,1197000.000000,10
745,9445504,0,16.215,big,41222784,2214260.516126,2188000.000000,2252000.000000,8
745,9445504,0,16.215,little,82445568,1215537.650805,1197000.000000,1803000.000000,16
745,9445504,0,16.215,middle,41222784,723297.701994,553000.000000,799000.000000,10
746,9445517,0,16.193,big,41200000,2188000.000000,2188000.000000,2188000.000000,8
746,9445517,0,16.193,little,82400000,1209264.720789,1197000.000000,1328000.000000,20
746,9445517,0,16.193,middle,41200000,1166168.994175,1024000.000000,1328000.000000,10
747,9445530,0,16.215,big,41200000,2245714.093981,2188000.000000,2252000.000000,8
747,9445530,0,16.215,little,82400000,1286863.517500,1197000.000000,1598000.000000,24
747,9445530,0,16.215,middle,41200000,1180125.995947,1024000.000000,1328000.000000,10
748,9445555,0,16.148,big,41207112,2252000.000000,2252000.000000,2252000.000000,4
748,9445555,0,16.148,little,82414224,1287939.307249,1197000.000000,1803000.000000,24
748,9445555,0,16.148,middle,41207112,1645255.253244,910000.000000,2253000.000000,14
749,9445592,0,16.304,big,41211472,2188000.000000,2188000.000000,2188000.000000,8
749,9445592,0,16.304,little,82422944,1197000.000000,1197000.000000,1197000.000000,16
749,9445592,0,16.304,middle,41211472,1592772.565853,1197000.000000,1663000.000000,12
750,9445629,0,16.152,big,41219180,2247520.415496,2188000.000000,2252000.000000,8
750,9445629,0,16.152,little,82438360,1298974.316374,1197000.000000,1328000.000000,20
750,9445629,0,16.152,middle,41219180,2153460.812030,1663000.000000,2253000.000000,10
751,9445666,0,16.118,big,41209666,2230451.612347,1426000.000000,2252000.000000,10
751,9445666,0,16.118,little,82419332,1283127.689120,1197000.000000,1328000.000000,12
751,9445666,0,16.118,middle,41209666,2109161.853459,1836000.000000,2253000.000000,6
752,9445703,0,16.223,big,41278482,2246719.303486,2188000.000000,2252000.000000,10
752,9445703,0,16.223,little,82556964,1311158.310412,1197000.000000,1328000.000000,28
752,9445703,0,16.223,middle,41278482,2178270.547279,1663000.000000,2253000.000000,14
753,9445740,0,16.2,big,41236188,2238073.534804,1745000.000000,2252000.000000,10
753,9445740,0,16.2,little,82472376,1483837.408346,1197000.000000,1803000.000000,48
753,9445740,0,16.2,middle,41236188,2197891.453109,1999000.000000,2253000.000000,10
754,9445777,0,16.16,big,41223574,2252000.000000,2252000.000000,2252000.000000,4
754,9445777,0,16.16,little,82447148,1227979.589482,1197000.000000,1803000.000000,16
754,9445777,0,16.16,middle,41223574,1566078.170442,910000.000000,2253000.000000,8
755,9445814,0,16.136,big,41253054,2252000.000000,2252000.000000,2252000.000000,8
755,9445814,0,16.136,little,82506108,1389755.452154,1197000.000000,1803000.000000,28
755,9445814,0,16.136,middle,41253054,2246280.174748,1999000.000000,2253000.000000,12
756,9445851,0,16.167,big,41266386,2252000.000000,2252000.000000,2252000.000000,6
756,9445851,0,16.167,little,82532772,1314504.283947,1197000.000000,1598000.000000,28
756,9445851,0,16.167,middle,41266386,1050853.609279,696000.000000,2253000.000000,10
757,9445888,0,16.088,big,41263194,2252000.000000,2252000.000000,2252000.000000,4
757,9445888,0,16.088,little,82526388,1215848.996372,1197000.000000,1328000.000000,16
757,9445888,0,16.088,middle,41263194,1798317.971168,1663000.000000,1999000.000000,6
758,9445913,0,16.179,big,41298478,2252000.000000,2252000.000000,2252000.000000,8
758,9445913,0,16.179,little,82596956,1497997.116129,1197000.000000,1704000.000000,36
758,9445913,0,16.179,middle,41298478,2203625.662089,1999000.000000,2253000.000000,14
759,9445950,0,16.151,big,41257962,2222104.393184,1582000.000000,2252000.000000,10
759,9445950,0,16.151,little,82515924,1377527.875153,1197000.000000,1803000.000000,32
759,9445950,0,16.151,middle,41257962,2095423.765139,1663000.000000,2253000.000000,8
760,9445987,0,16.153,big,41243796,2235059.973214,1745000.000000,2252000.000000,10
760,9445987,0,16.153,little,82487592,1384042.674394,1197000.000000,1803000.000000,28
760,9445987,0,16.153,middle,41243796,2239563.199469,1836000.000000,2253000.000000,8
761,9446024,0,16.168,big,41221016,2232358.059394,1745000.000000,2252000.000000,10
761,9446024,0,16.168,little,82442032,1412443.106339,1197000.000000,1803000.000000,32
761,9446024,0,16.168,middle,41221016,1994803.570538,1663000.000000,2253000.000000,10
762,9446061,0,16.179,big,41244034,2249541.816399,2188000.000000,2252000.000000,10
762,9446061,0,16.179,little,82488068,1250622.814623,1197000.000000,1328000.000000,24
762,9446061,0,16.179,middle,41244034,1525481.246863,1197000.000000,1663000.000000,8
763,9446098,0,16.197,big,41230670,2248773.614205,2188000.000000,2252000.000000,6
763,9446098,0,16.197,little,82461340,1322923.983408,1197000.000000,1328000.000000,12
763,9446098,0,16.197,middle,41230670,2248163.806894,2130000.000000,2253000.000000,6
764,9446135,0,16.198,big,41253350,2080139.465522,2048000.000000,2188000.000000,10
764,9446135,0,16.198,little,82506700,1236036.881271,1197000.000000,1328000.000000,20
764,9446135,0,16.198,middle,41253350,2074422.515262,1999000.000000,2253000.000000,10
765,9446172,0,16.099,big,41252272,2116352.017557,2048000.000000,2188000.000000,8
765,9446172,0,16.099,little,82504544,1208654.979052,1197000.000000,1328000.000000,16
765,9446172,0,16.099,middle,41252272,2137279.277709,1999000.000000,2253000.000000,10
766,9446209,0,16.168,big,41238808,2188000.000000,2188000.000000,2188000.000000,4
766,9446209,0,16.168,little,82477616,1217094.209888,1197000.000000,1328000.000000,12
766,9446209,0,16.168,middle,41238808,1920869.346563,1328000.000000,2253000.000000,8
767,9446246,0,16.229,big,41335594,2221697.160854,2188000.000000,2252000.000000,8
767,9446246,0,16.229,little,82671188,1197000.000000,1197000.000000,1197000.000000,12
767,9446246,0,16.229,middle,41335594,1066638.755282,696000.000000,1836000.000000,12
768,9446283,0,16.212,big,41211024,2252000.000000,2252000.000000,2252000.000000,6
768,9446283,0,16.212,little,82422048,1324124.130949,1197000.000000,1803000.000000,24
768,9446283,0,16.212,middle,41211024,1951049.401053,1328000.000000,2253000.000000,10
769,9446321,0,16.161,big,41200000,2232935.540291,1582000.000000,2252000.000000,8
769,9446321,0,16.161,little,82400000,1392963.374891,1197000.000000,1803000.000000,36
769,9446321,0,16.161,middle,41200000,1856585.665049,553000.000000,2253000.000000,8
770,9446359,0,16.127,big,41200000,2236520.576262,1745000.000000,2252000.000000,10
770,9446359,0,16.127,little,82400000,1370189.628289,1197000.000000,1803000.000000,32
770,9446359,0,16.127,middle,41200000,2197316.670000,2130000.000000,2253000.000000,10
771,9446397,0,16.126,big,41200000,2186569.462816,1426000.000000,2252000.000000,10
771,9446397,0,16.126,little,82400000,1291254.935607,1197000.000000,1803000.000000,28
771,9446397,0,16.126,middle,41200000,1830627.635413,799000.000000,2253000.000000,14
772,9446416,0,15.989,big,41200000,2239779.964272,2188000.000000,2252000.000000,8
772,9446416,0,15.989,little,82400000,1293435.647063,1197000.000000,1803000.000000,20
772,9446416,0,15.989,middle,41200000,1953142.552913,1663000.000000,2253000.000000,8
773,9446453,0,16.164,big,41200000,2188000.000000,2188000.000000,2188000.000000,4
773,9446453,0,16.164,little,82400000,1222820.502221,1197000.000000,1328000.000000,16
773,9446453,0,16.164,middle,41200000,1413398.204903,1197000.000000,1491000.000000,8
774,9446490,0,16.187,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
774,9446490,0,16.187,little,82400000,1494626.399575,1197000.000000,1803000.000000,48
774,9446490,0,16.187,middle,41200000,1428895.797306,1024000.000000,1491000.000000,10
775,9446527,0,16.193,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
775,9446527,0,16.193,little,82400000,1564887.054005,1328000.000000,1803000.000000,44
775,9446527,0,16.193,middle,41200000,2253000.000000,2253000.000000,2253000.000000,6
776,9446564,0,16.128,big,41200000,2188000.000000,2188000.000000,2188000.000000,8
776,9446564,0,16.128,little,82400000,1424992.562646,1328000.000000,1803000.000000,32
776,9446564,0,16.128,middle,41200000,2253000.000000,2253000.000000,2253000.000000,8
777,9446601,0,16.142,big,41200000,2170566.306650,1582000.000000,2188000.000000,10
777,9446601,0,16.142,little,82400000,1507171.018180,1197000.000000,1803000.000000,40
777,9446601,0,16.142,middle,41200000,2203869.362063,1663000.000000,2253000.000000,12
778,9446638,0,16.214,big,41200000,2153748.011845,984000.000000,2188000.000000,10
778,9446638,0,16.214,little,82400000,1685162.511529,1328000.000000,1803000.000000,36
778,9446638,0,16.214,middle,41200000,2110692.342233,1328000.000000,2253000.000000,10
779,9446675,0,16.102,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
779,9446675,0,16.102,little,82400000,1324366.789102,1197000.000000,1598000.000000,20
779,9446675,0,16.102,middle,41200000,2150923.112039,2130000.000000,2253000.000000,8
780,9446712,0,16.203,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
780,9446712,0,16.203,little,82400000,1268214.679454,1197000.000000,1328000.000000,32
780,9446712,0,16.203,middle,41200000,1741459.725801,1491000.000000,2130000.000000,8
781,9446749,0,16.145,big,41200000,2164717.884466,2048000.000000,2188000.000000,8
781,9446749,0,16.145,little,82400000,1258804.768216,1197000.000000,1328000.000000,16
781,9446749,0,16.145,middle,41200000,2118227.008155,1999000.000000,2253000.000000,8
782,9446786,0,16.138,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
782,9446786,0,16.138,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
782,9446786,0,16.138,middle,41200000,1805073.320752,1491000.000000,1836000.000000,12
783,9446823,0,16.189,big,41200000,2163778.553835,1426000.000000,2188000.000000,10
783,9446823,0,16.189,little,82400000,1342921.116541,1197000.000000,1803000.000000,28
783,9446823,0,16.189,middle,41200000,2076295.333519,1328000.000000,2253000.000000,12
784,9446860,0,16.232,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
784,9446860,0,16.232,little,82400000,1292068.143932,1197000.000000,1803000.000000,20
784,9446860,0,16.232,middle,41200000,1922532.336165,1663000.000000,2253000.000000,8
785,9446897,0,16.32,big,41245830,2188000.000000,2188000.000000,2188000.000000,6
785,9446897,0,16.32,little,82491660,1313392.982939,1197000.000000,1401000.000000,24
785,9446897,0,16.32,middle,41245830,1620368.192736,1328000.000000,2253000.000000,8
786,9446934,0,16.155,big,41260752,2188000.000000,2188000.000000,2188000.000000,6
786,9446934,0,16.155,little,82521504,1316393.859181,1197000.000000,1328000.000000,16
786,9446934,0,16.155,middle,41260752,2241668.502116,2130000.000000,2253000.000000,8
787,9446971,0,16.365,big,41252178,2188000.000000,2188000.000000,2188000.000000,6
787,9446971,0,16.365,little,82504356,1235497.401713,1197000.000000,1401000.000000,24
787,9446971,0,16.365,middle,41252178,1794844.907874,1328000.000000,2130000.000000,10
788,9447008,0,16.142,big,41244606,2188000.000000,2188000.000000,2188000.000000,6
788,9447008,0,16.142,little,82489212,1421407.197998,1197000.000000,1803000.000000,36
788,9447008,0,16.142,middle,41244606,2110275.208302,1999000.000000,2253000.000000,8
789,9447045,0,16.252,big,41288580,2157785.248609,2048000.000000,2188000.000000,8
789,9447045,0,16.252,little,82577160,1324182.417983,1197000.000000,1328000.000000,16
789,9447045,0,16.252,middle,41288580,2249085.417929,2130000.000000,2253000.000000,8
790,9447082,0,16.129,big,41205748,2048000.000000,2048000.000000,2048000.000000,6
790,9447082,0,16.129,little,82411496,1365573.215659,1197000.000000,1803000.000000,20
790,9447082,0,16.129,middle,41205748,2127613.043452,1999000.000000,2253000.000000,12
791,9447119,0,16.228,big,41234334,2188000.000000,2188000.000000,2188000.000000,6
791,9447119,0,16.228,little,82468668,1326396.441155,1197000.000000,1598000.000000,32
791,9447119,0,16.228,middle,41234334,1555805.271694,1328000.000000,1663000.000000,8
792,9447156,0,16.15,big,41233402,2188000.000000,2188000.000000,2188000.000000,6
792,9447156,0,16.15,little,82466804,1197000.000000,1197000.000000,1197000.000000,12
792,9447156,0,16.15,middle,41233402,1276597.593815,1197000.000000,1491000.000000,8
793,9447193,0,16.145,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
793,9447193,0,16.145,little,82400000,1286613.233592,1197000.000000,1328000.000000,20
793,9447193,0,16.145,middle,41200000,2182755.950898,2130000.000000,2253000.000000,8
794,9447230,0,16.195,big,41220582,2164358.027332,1277000.000000,2188000.000000,12
794,9447230,0,16.195,little,82441164,1384967.748963,1197000.000000,1803000.000000,24
794,9447230,0,16.195,middle,41220582,2233011.763541,1663000.000000,2253000.000000,10
795,9447267,0,16.134,big,41214990,2188000.000000,2188000.000000,2188000.000000,6
795,9447267,0,16.134,little,82429980,1316398.807776,1197000.000000,1803000.000000,28
795,9447267,0,16.134,middle,41214990,2091959.061497,1999000.000000,2253000.000000,8
796,9447304,0,16.124,big,41200000,2117510.754369,2048000.000000,2188000.000000,8
796,9447304,0,16.124,little,82400000,1266051.975971,1197000.000000,1328000.000000,16
796,9447304,0,16.124,middle,41200000,2194621.444442,2130000.000000,2253000.000000,8
797,9447341,0,16.158,big,41330028,2140139.374307,2048000.000000,2188000.000000,10
797,9447341,0,16.158,little,82660056,1319787.085929,1197000.000000,1803000.000000,24
797,9447341,0,16.158,middle,41330028,1972786.277909,1663000.000000,2253000.000000,8
798,9447378,0,16.152,big,41200000,2116994.094879,1106000.000000,2188000.000000,14
798,9447378,0,16.152,little,82400000,1301661.070886,1197000.000000,1401000.000000,24
798,9447378,0,16.152,middle,41200000,2093527.195874,1663000.000000,2253000.000000,10
799,9447415,0,16.09,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
799,9447415,0,16.09,little,82400000,1356220.286129,1197000.000000,1803000.000000,32
799,9447415,0,16.09,middle,41200000,2012836.479976,1328000.000000,2253000.000000,8
800,9447452,0,16.072,big,41236794,2188000.000000,2188000.000000,2188000.000000,6
800,9447452,0,16.072,little,82473588,1212236.890567,1197000.000000,1803000.000000,20
800,9447452,0,16.072,middle,41236794,1810044.091570,1491000.000000,2253000.000000,14
801,9447489,0,16.119,big,41200000,2161560.463350,1106000.000000,2188000.000000,10
801,9447489,0,16.119,little,82400000,1351064.508774,1098000.000000,1803000.000000,32
801,9447489,0,16.119,middle,41200000,2077695.849029,1663000.000000,2253000.000000,10
802,9447526,0,16.12,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
802,9447526,0,16.12,little,82400000,1505027.324600,1197000.000000,1704000.000000,32
802,9447526,0,16.12,middle,41200000,1468739.117694,1328000.000000,1491000.000000,10
803,9447563,0,16.133,big,41200000,2188000.000000,2188000.000000,2188000.000000,8
803,9447563,0,16.133,little,82400000,1197000.000000,1197000.000000,1197000.000000,16
803,9447563,0,16.133,middle,41200000,1243105.036650,1197000.000000,1328000.000000,12
804,9447600,0,16.134,big,41229888,2188000.000000,2188000.000000,2188000.000000,6
804,9447600,0,16.134,little,82459776,1197000.000000,1197000.000000,1197000.000000,12
804,9447600,0,16.134,middle,41229888,1030998.755345,910000.000000,1197000.000000,10
805,9447637,0,16.231,big,41200000,2160907.777670,2048000.000000,2188000.000000,8
805,9447637,0,16.231,little,82400000,1360044.995340,1197000.000000,1803000.000000,32
805,9447637,0,16.231,middle,41200000,2233587.030607,1999000.000000,2253000.000000,10
806,9447675,0,16.168,big,41200000,2157313.396602,2048000.000000,2188000.000000,8
806,9447675,0,16.168,little,82400000,1234525.423762,1197000.000000,1328000.000000,16
806,9447675,0,16.168,middle,41200000,1784062.440898,1024000.000000,2253000.000000,10
807,9447713,0,16.201,big,41200000,2121208.283495,2048000.000000,2188000.000000,8
807,9447713,0,16.201,little,82400000,1290354.930631,1197000.000000,1328000.000000,20
807,9447713,0,16.201,middle,41200000,2183041.629272,1999000.000000,2253000.000000,12
808,9447751,0,16.136,big,41255910,2048000.000000,2048000.000000,2048000.000000,6
808,9447751,0,16.136,little,82511820,1263726.871847,1197000.000000,1328000.000000,28
808,9447751,0,16.136,middle,41255910,2070814.104864,1836000.000000,2253000.000000,12
809,9447770,0,16.229,big,41223154,2156921.797202,2048000.000000,2188000.000000,6
809,9447770,0,16.229,little,82446308,1402306.757993,1197000.000000,1803000.000000,28
809,9447770,0,16.229,middle,41223154,2229198.779332,1836000.000000,2253000.000000,8
810,9447807,0,16.266,big,41225508,2149925.523489,1426000.000000,2188000.000000,12
810,9447807,0,16.266,little,82451016,1417393.189830,1328000.000000,1803000.000000,28
810,9447807,0,16.266,middle,41225508,2253000.000000,2253000.000000,2253000.000000,6
811,9447844,0,16.195,big,41230414,2167014.203932,2048000.000000,2188000.000000,10
811,9447844,0,16.195,little,82460828,1326191.877566,1197000.000000,1803000.000000,24
811,9447844,0,16.195,middle,41230414,2232403.439898,1663000.000000,2253000.000000,10
812,9447881,0,16.203,big,41208882,2188000.000000,2188000.000000,2188000.000000,4
812,9447881,0,16.203,little,82417764,1272363.488374,1197000.000000,1328000.000000,12
812,9447881,0,16.203,middle,41208882,1986230.196611,696000.000000,2253000.000000,8
813,9447937,0,16.139,big,41227522,2177000.989194,2048000.000000,2188000.000000,10
813,9447937,0,16.139,little,82455044,1324755.844797,1197000.000000,1803000.000000,24
813,9447937,0,16.139,middle,41227522,2139037.862523,1836000.000000,2253000.000000,10
814,9447956,0,16.243,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
814,9447956,0,16.243,little,82400000,1335477.774308,1197000.000000,1803000.000000,32
814,9447956,0,16.243,middle,41200000,1920216.051626,1328000.000000,2253000.000000,10
815,9447993,0,16.221,big,41233498,2155180.402352,1277000.000000,2188000.000000,8
815,9447993,0,16.221,little,82466996,1388898.342884,1197000.000000,1803000.000000,28
815,9447993,0,16.221,middle,41233498,2227568.421699,2130000.000000,2253000.000000,6
816,9448030,0,16.056,big,41209032,2178776.548694,2048000.000000,2188000.000000,10
816,9448030,0,16.056,little,82418064,1337661.799772,1197000.000000,1803000.000000,24
816,9448030,0,16.056,middle,41209032,2177208.262329,1999000.000000,2253000.000000,10
817,9448067,0,16.151,big,41228126,2188000.000000,2188000.000000,2188000.000000,6
817,9448067,0,16.151,little,82456252,1292300.702632,1197000.000000,1328000.000000,20
817,9448067,0,16.151,middle,41228126,2137916.797310,1836000.000000,2253000.000000,10
818,9448104,0,16.219,big,41253292,2188000.000000,2188000.000000,2188000.000000,6
818,9448104,0,16.219,little,82506584,1403885.184569,1197000.000000,1803000.000000,52
818,9448104,0,16.219,middle,41253292,2168974.950702,910000.000000,2253000.000000,14
819,9448141,0,16.246,big,41232058,2188000.000000,2188000.000000,2188000.000000,6
819,9448141,0,16.246,little,82464116,1545294.658891,1197000.000000,1803000.000000,52
819,9448141,0,16.246,middle,41232058,2120336.013643,1663000.000000,2253000.000000,8
820,9448178,0,16.187,big,41222452,2188000.000000,2188000.000000,2188000.000000,6
820,9448178,0,16.187,little,82444904,1411466.564835,1328000.000000,1803000.000000,24
820,9448178,0,16.187,middle,41222452,2253000.000000,2253000.000000,2253000.000000,6
821,9448215,0,16.185,big,41227566,2148538.275410,1745000.000000,2188000.000000,8
821,9448215,0,16.185,little,82455132,1346251.483910,1197000.000000,1803000.000000,28
821,9448215,0,16.185,middle,41227566,1980924.477521,1663000.000000,2253000.000000,6
822,9448252,0,16.078,big,41219034,2188000.000000,2188000.000000,2188000.000000,6
822,9448252,0,16.078,little,82438068,1257717.991984,1197000.000000,1401000.000000,28
822,9448252,0,16.078,middle,41219034,1590343.353437,1024000.000000,2253000.000000,12
823,9448289,0,16.186,big,41204280,2184491.278091,2048000.000000,2188000.000000,10
823,9448289,0,16.186,little,82408560,1329231.993764,1197000.000000,1803000.000000,24
823,9448289,0,16.186,middle,41204280,2225886.433691,2130000.000000,2253000.000000,10
824,9448326,0,16.271,big,41237758,2135756.674842,1745000.000000,2188000.000000,8
824,9448326,0,16.271,little,82475516,1377266.639702,1197000.000000,1803000.000000,24
824,9448326,0,16.271,middle,41237758,2072936.595292,1491000.000000,2253000.000000,8
825,9448363,0,16.212,big,41246648,2140662.528698,851000.000000,2188000.000000,10
825,9448363,0,16.212,little,82493296,1323457.671336,1197000.000000,1803000.000000,24
825,9448363,0,16.212,middle,41246648,1854148.824312,1197000.000000,2253000.000000,10
826,9448376,0,16.191,big,41232584,2188000.000000,2188000.000000,2188000.000000,6
826,9448376,0,16.191,little,82465168,1210972.453934,1197000.000000,1328000.000000,16
826,9448376,0,16.191,middle,41232584,1780047.186807,1328000.000000,2253000.000000,10
827,9448413,0,16.158,big,41241028,2188000.000000,2188000.000000,2188000.000000,4
827,9448413,0,16.158,little,82482056,1243346.280165,1197000.000000,1803000.000000,16
827,9448413,0,16.158,middle,41241028,1813776.491823,1328000.000000,1999000.000000,8
828,9448426,0,16.213,big,41248978,2188000.000000,2188000.000000,2188000.000000,6
828,9448426,0,16.213,little,82497956,1268910.238988,1197000.000000,1401000.000000,24
828,9448426,0,16.213,middle,41248978,1613919.740242,1328000.000000,2253000.000000,8
829,9448451,0,16.209,big,41232270,2178473.930249,2048000.000000,2188000.000000,10
829,9448451,0,16.209,little,82464540,1361450.753403,1197000.000000,1803000.000000,24
829,9448451,0,16.209,middle,41232270,2243909.404333,2130000.000000,2253000.000000,8
830,9448488,0,16.13,big,41229010,2158617.447278,2048000.000000,2188000.000000,8
830,9448488,0,16.13,little,82458020,1258411.381828,1197000.000000,1401000.000000,16
830,9448488,0,16.13,middle,41229010,1668864.758819,1197000.000000,2253000.000000,8
831,9448525,0,16.228,big,41236776,2052596.192001,2048000.000000,2188000.000000,8
831,9448525,0,16.228,little,82473552,1331844.920102,1197000.000000,1598000.000000,20
831,9448525,0,16.228,middle,41236776,1878841.037670,696000.000000,2253000.000000,12
832,9448562,0,16.193,big,41235062,2188000.000000,2188000.000000,2188000.000000,6
832,9448562,0,16.193,little,82470124,1306925.652543,1197000.000000,1401000.000000,24
832,9448562,0,16.193,middle,41235062,2029145.341166,1491000.000000,2253000.000000,10
833,9448599,0,16.034,big,41223252,2188000.000000,2188000.000000,2188000.000000,6
833,9448599,0,16.034,little,82446504,1197000.000000,1197000.000000,1197000.000000,12
833,9448599,0,16.034,middle,41223252,851122.523982,553000.000000,1491000.000000,10
834,9448636,0,16.197,big,41209680,2188000.000000,2188000.000000,2188000.000000,6
834,9448636,0,16.197,little,82419360,1197000.000000,1197000.000000,1197000.000000,12
834,9448636,0,16.197,middle,41209680,1236379.638789,696000.000000,1491000.000000,10
835,9448673,0,16.107,big,41247294,2188000.000000,2188000.000000,2188000.000000,6
835,9448673,0,16.107,little,82494588,1197000.000000,1197000.000000,1197000.000000,12
835,9448673,0,16.107,middle,41247294,897335.797398,553000.000000,1836000.000000,16
836,9448686,0,16.142,big,41200000,2180968.659709,2048000.000000,2188000.000000,6
836,9448686,0,16.142,little,82400000,1262244.200243,1197000.000000,1328000.000000,12
836,9448686,0,16.142,middle,41200000,1750831.257913,1197000.000000,2253000.000000,10
837,9448723,0,16.139,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
837,9448723,0,16.139,little,82400000,1244241.043871,1197000.000000,1401000.000000,24
837,9448723,0,16.139,middle,41200000,1750896.560680,1491000.000000,1999000.000000,8
838,9448761,0,16.009,big,41215312,2182607.644363,2048000.000000,2188000.000000,8
838,9448761,0,16.009,little,82430624,1282877.417864,1197000.000000,1401000.000000,24
838,9448761,0,16.009,middle,41215312,1179300.975036,910000.000000,1328000.000000,10
839,9448774,0,16.161,big,41200000,2048000.000000,2048000.000000,2048000.000000,8
839,9448774,0,16.161,little,82400000,1255258.629697,1197000.000000,1803000.000000,24
839,9448774,0,16.161,middle,41200000,1073519.288617,1024000.000000,1328000.000000,12
840,9448799,0,16.139,big,41200000,2048000.000000,2048000.000000,2048000.000000,6
840,9448799,0,16.139,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
840,9448799,0,16.139,middle,41200000,1029992.030874,910000.000000,1328000.000000,10
841,9448824,0,16.074,big,41200000,2161932.730583,2048000.000000,2188000.000000,10
841,9448824,0,16.074,little,82400000,1257344.202306,1197000.000000,1401000.000000,20
841,9448824,0,16.074,middle,41200000,938001.579320,696000.000000,1197000.000000,12
842,9448837,0,16.252,big,41200000,2073286.602913,2048000.000000,2188000.000000,10
842,9448837,0,16.252,little,82400000,1222335.908738,1197000.000000,1328000.000000,20
842,9448837,0,16.252,middle,41200000,1505713.245146,1328000.000000,2253000.000000,10
843,9448850,0,16.286,big,41200000,2184744.293204,2048000.000000,2188000.000000,8
843,9448850,0,16.286,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
843,9448850,0,16.286,middle,41200000,1006646.685243,799000.000000,1197000.000000,10
844,9448864,0,16.117,big,41203622,2048000.000000,2048000.000000,2048000.000000,6
844,9448864,0,16.117,little,82407244,1197000.000000,1197000.000000,1197000.000000,12
